300: ftp://ftp.kymartian.ky.gov/kyaped/LAZ/
200: filename content-length last-modified file-type
201: "N022E282.laz" 37892324 Mon%2C%2004%20Aug%202014%2010%3A36%3A00%20GMT FILE 
201: "N022E283.laz" 35792958 Mon%2C%2004%20Aug%202014%2010%3A37%3A00%20GMT FILE 
201: "N022E284.laz" 38503287 Mon%2C%2004%20Aug%202014%2010%3A37%3A00%20GMT FILE 
201: "N022E285.laz" 29151187 Mon%2C%2004%20Aug%202014%2010%3A38%3A00%20GMT FILE 
201: "N022E286.laz" 27090110 Mon%2C%2004%20Aug%202014%2010%3A39%3A00%20GMT FILE 
201: "N022E287.laz" 30980537 Mon%2C%2004%20Aug%202014%2010%3A39%3A00%20GMT FILE 
201: "N022E288.laz" 23354011 Mon%2C%2004%20Aug%202014%2010%3A40%3A00%20GMT FILE 
201: "N022E289.laz" 23621178 Mon%2C%2004%20Aug%202014%2010%3A40%3A00%20GMT FILE 
201: "N022E290.laz" 23018579 Mon%2C%2004%20Aug%202014%2010%3A41%3A00%20GMT FILE 
201: "N022E291.laz" 21843234 Mon%2C%2004%20Aug%202014%2010%3A41%3A00%20GMT FILE 
201: "N022E292.laz" 32029475 Mon%2C%2004%20Aug%202014%2010%3A42%3A00%20GMT FILE 
201: "N022E293.laz" 47736245 Mon%2C%2004%20Aug%202014%2010%3A43%3A00%20GMT FILE 
201: "N022E294.laz" 48222069 Mon%2C%2004%20Aug%202014%2010%3A44%3A00%20GMT FILE 
201: "N022E295.laz" 49625017 Mon%2C%2004%20Aug%202014%2010%3A45%3A00%20GMT FILE 
201: "N022E296.laz" 64399491 Mon%2C%2004%20Aug%202014%2010%3A46%3A00%20GMT FILE 
201: "N022E297.laz" 69945346 Mon%2C%2004%20Aug%202014%2010%3A47%3A00%20GMT FILE 
201: "N022E298.laz" 66226253 Mon%2C%2004%20Aug%202014%2010%3A49%3A00%20GMT FILE 
201: "N022E299.laz" 64630592 Mon%2C%2004%20Aug%202014%2010%3A50%3A00%20GMT FILE 
201: "N022E300.laz" 53734940 Mon%2C%2004%20Aug%202014%2010%3A52%3A00%20GMT FILE 
201: "N022E301.laz" 71787615 Mon%2C%2004%20Aug%202014%2010%3A54%3A00%20GMT FILE 
201: "N022E302.laz" 63434968 Mon%2C%2004%20Aug%202014%2010%3A55%3A00%20GMT FILE 
201: "N022E303.laz" 65455111 Mon%2C%2004%20Aug%202014%2010%3A56%3A00%20GMT FILE 
201: "N022E304.laz" 70783461 Mon%2C%2004%20Aug%202014%2010%3A58%3A00%20GMT FILE 
201: "N022E305.laz" 59228991 Mon%2C%2004%20Aug%202014%2011%3A00%3A00%20GMT FILE 
201: "N022E306.laz" 58395873 Mon%2C%2004%20Aug%202014%2011%3A01%3A00%20GMT FILE 
201: "N022E307.laz" 63294436 Mon%2C%2004%20Aug%202014%2011%3A02%3A00%20GMT FILE 
201: "N022E308.laz" 55695627 Mon%2C%2004%20Aug%202014%2011%3A04%3A00%20GMT FILE 
201: "N022E309.laz" 54127042 Mon%2C%2004%20Aug%202014%2011%3A05%3A00%20GMT FILE 
201: "N022E310.laz" 57063275 Mon%2C%2004%20Aug%202014%2011%3A06%3A00%20GMT FILE 
201: "N022E311.laz" 34985131 Mon%2C%2004%20Aug%202014%2011%3A07%3A00%20GMT FILE 
201: "N022E312.laz" 85305 Mon%2C%2004%20Aug%202014%2011%3A07%3A00%20GMT FILE 
201: "N023E280.laz" 2365734 Mon%2C%2004%20Aug%202014%2011%3A07%3A00%20GMT FILE 
201: "N023E281.laz" 13569536 Mon%2C%2004%20Aug%202014%2011%3A07%3A00%20GMT FILE 
201: "N023E282.laz" 33081719 Mon%2C%2004%20Aug%202014%2011%3A08%3A00%20GMT FILE 
201: "N023E283.laz" 38809467 Mon%2C%2004%20Aug%202014%2011%3A08%3A00%20GMT FILE 
201: "N023E284.laz" 32832393 Mon%2C%2004%20Aug%202014%2011%3A09%3A00%20GMT FILE 
201: "N023E285.laz" 24149850 Mon%2C%2004%20Aug%202014%2011%3A09%3A00%20GMT FILE 
201: "N023E286.laz" 32245302 Mon%2C%2004%20Aug%202014%2011%3A10%3A00%20GMT FILE 
201: "N023E287.laz" 31558187 Mon%2C%2004%20Aug%202014%2011%3A10%3A00%20GMT FILE 
201: "N023E288.laz" 24902494 Mon%2C%2004%20Aug%202014%2011%3A11%3A00%20GMT FILE 
201: "N023E289.laz" 23708829 Mon%2C%2004%20Aug%202014%2011%3A11%3A00%20GMT FILE 
201: "N023E290.laz" 22330183 Mon%2C%2004%20Aug%202014%2011%3A12%3A00%20GMT FILE 
201: "N023E291.laz" 23070670 Mon%2C%2004%20Aug%202014%2011%3A12%3A00%20GMT FILE 
201: "N023E292.laz" 22784361 Mon%2C%2004%20Aug%202014%2011%3A13%3A00%20GMT FILE 
201: "N023E293.laz" 38734808 Mon%2C%2004%20Aug%202014%2011%3A14%3A00%20GMT FILE 
201: "N023E294.laz" 45893824 Mon%2C%2004%20Aug%202014%2011%3A15%3A00%20GMT FILE 
201: "N023E295.laz" 44060263 Mon%2C%2004%20Aug%202014%2011%3A16%3A00%20GMT FILE 
201: "N023E296.laz" 54184864 Mon%2C%2004%20Aug%202014%2011%3A17%3A00%20GMT FILE 
201: "N023E297.laz" 62053335 Mon%2C%2004%20Aug%202014%2011%3A18%3A00%20GMT FILE 
201: "N023E298.laz" 56517675 Mon%2C%2004%20Aug%202014%2011%3A19%3A00%20GMT FILE 
201: "N023E299.laz" 60680365 Mon%2C%2004%20Aug%202014%2011%3A21%3A00%20GMT FILE 
201: "N023E300.laz" 58193163 Mon%2C%2004%20Aug%202014%2011%3A22%3A00%20GMT FILE 
201: "N023E301.laz" 62598198 Mon%2C%2004%20Aug%202014%2011%3A23%3A00%20GMT FILE 
201: "N023E302.laz" 62559597 Mon%2C%2004%20Aug%202014%2011%3A24%3A00%20GMT FILE 
201: "N023E303.laz" 65037242 Mon%2C%2004%20Aug%202014%2011%3A25%3A00%20GMT FILE 
201: "N023E304.laz" 68976219 Mon%2C%2004%20Aug%202014%2011%3A27%3A00%20GMT FILE 
201: "N023E305.laz" 62210670 Mon%2C%2004%20Aug%202014%2011%3A28%3A00%20GMT FILE 
201: "N023E306.laz" 52855502 Mon%2C%2004%20Aug%202014%2011%3A28%3A00%20GMT FILE 
201: "N023E307.laz" 60548277 Mon%2C%2004%20Aug%202014%2011%3A29%3A00%20GMT FILE 
201: "N023E308.laz" 49037395 Mon%2C%2004%20Aug%202014%2011%3A30%3A00%20GMT FILE 
201: "N023E309.laz" 51050388 Mon%2C%2004%20Aug%202014%2011%3A31%3A00%20GMT FILE 
201: "N023E310.laz" 59816374 Mon%2C%2004%20Aug%202014%2011%3A32%3A00%20GMT FILE 
201: "N023E311.laz" 43240466 Mon%2C%2004%20Aug%202014%2011%3A32%3A00%20GMT FILE 
201: "N023E312.laz" 2585450 Mon%2C%2004%20Aug%202014%2011%3A32%3A00%20GMT FILE 
201: "N024E281.laz" 10484555 Mon%2C%2004%20Aug%202014%2011%3A32%3A00%20GMT FILE 
201: "N024E282.laz" 33474922 Mon%2C%2004%20Aug%202014%2011%3A33%3A00%20GMT FILE 
201: "N024E283.laz" 32596910 Mon%2C%2004%20Aug%202014%2011%3A33%3A00%20GMT FILE 
201: "N024E284.laz" 28733484 Mon%2C%2004%20Aug%202014%2011%3A34%3A00%20GMT FILE 
201: "N024E285.laz" 28571337 Mon%2C%2004%20Aug%202014%2011%3A34%3A00%20GMT FILE 
201: "N024E286.laz" 30848103 Mon%2C%2004%20Aug%202014%2011%3A35%3A00%20GMT FILE 
201: "N024E287.laz" 31014346 Mon%2C%2004%20Aug%202014%2011%3A35%3A00%20GMT FILE 
201: "N024E288.laz" 24173277 Mon%2C%2004%20Aug%202014%2011%3A36%3A00%20GMT FILE 
201: "N024E289.laz" 22242007 Mon%2C%2004%20Aug%202014%2011%3A36%3A00%20GMT FILE 
201: "N024E290.laz" 21912434 Mon%2C%2004%20Aug%202014%2011%3A36%3A00%20GMT FILE 
201: "N024E291.laz" 24279048 Mon%2C%2004%20Aug%202014%2011%3A37%3A00%20GMT FILE 
201: "N024E292.laz" 22845883 Mon%2C%2004%20Aug%202014%2011%3A37%3A00%20GMT FILE 
201: "N024E293.laz" 37496862 Mon%2C%2004%20Aug%202014%2011%3A38%3A00%20GMT FILE 
201: "N024E294.laz" 52104247 Mon%2C%2004%20Aug%202014%2011%3A38%3A00%20GMT FILE 
201: "N024E295.laz" 36805596 Mon%2C%2004%20Aug%202014%2011%3A39%3A00%20GMT FILE 
201: "N024E296.laz" 55384070 Mon%2C%2004%20Aug%202014%2011%3A40%3A00%20GMT FILE 
201: "N024E297.laz" 63971024 Mon%2C%2004%20Aug%202014%2011%3A41%3A00%20GMT FILE 
201: "N024E298.laz" 55715942 Mon%2C%2004%20Aug%202014%2011%3A42%3A00%20GMT FILE 
201: "N024E299.laz" 60821220 Mon%2C%2004%20Aug%202014%2011%3A44%3A00%20GMT FILE 
201: "N024E300.laz" 49878643 Mon%2C%2004%20Aug%202014%2011%3A45%3A00%20GMT FILE 
201: "N024E301.laz" 63462307 Mon%2C%2004%20Aug%202014%2011%3A47%3A00%20GMT FILE 
201: "N024E302.laz" 67554446 Mon%2C%2004%20Aug%202014%2011%3A48%3A00%20GMT FILE 
201: "N024E303.laz" 62800982 Mon%2C%2004%20Aug%202014%2011%3A49%3A00%20GMT FILE 
201: "N024E304.laz" 73350449 Mon%2C%2004%20Aug%202014%2011%3A51%3A00%20GMT FILE 
201: "N024E305.laz" 58029897 Mon%2C%2004%20Aug%202014%2011%3A52%3A00%20GMT FILE 
201: "N024E306.laz" 51047284 Mon%2C%2004%20Aug%202014%2011%3A52%3A00%20GMT FILE 
201: "N024E307.laz" 70092421 Mon%2C%2004%20Aug%202014%2011%3A53%3A00%20GMT FILE 
201: "N024E308.laz" 53755792 Mon%2C%2004%20Aug%202014%2011%3A54%3A00%20GMT FILE 
201: "N024E309.laz" 61027733 Mon%2C%2004%20Aug%202014%2011%3A55%3A00%20GMT FILE 
201: "N024E310.laz" 60316938 Mon%2C%2004%20Aug%202014%2011%3A56%3A00%20GMT FILE 
201: "N024E311.laz" 52954567 Mon%2C%2004%20Aug%202014%2011%3A57%3A00%20GMT FILE 
201: "N024E312.laz" 10457164 Mon%2C%2004%20Aug%202014%2011%3A58%3A00%20GMT FILE 
201: "N025E280.laz" 2279481 Mon%2C%2004%20Aug%202014%2011%3A58%3A00%20GMT FILE 
201: "N025E281.laz" 19621242 Mon%2C%2004%20Aug%202014%2011%3A58%3A00%20GMT FILE 
201: "N025E282.laz" 29830362 Mon%2C%2004%20Aug%202014%2011%3A58%3A00%20GMT FILE 
201: "N025E283.laz" 31790701 Mon%2C%2004%20Aug%202014%2011%3A59%3A00%20GMT FILE 
201: "N025E284.laz" 33542511 Mon%2C%2004%20Aug%202014%2011%3A59%3A00%20GMT FILE 
201: "N025E285.laz" 35887038 Mon%2C%2004%20Aug%202014%2012%3A00%3A00%20GMT FILE 
201: "N025E286.laz" 35525556 Mon%2C%2004%20Aug%202014%2012%3A00%3A00%20GMT FILE 
201: "N025E287.laz" 27048208 Mon%2C%2004%20Aug%202014%2012%3A01%3A00%20GMT FILE 
201: "N025E288.laz" 26606905 Mon%2C%2004%20Aug%202014%2012%3A01%3A00%20GMT FILE 
201: "N025E289.laz" 20846473 Mon%2C%2004%20Aug%202014%2012%3A01%3A00%20GMT FILE 
201: "N025E290.laz" 21027938 Mon%2C%2004%20Aug%202014%2012%3A01%3A00%20GMT FILE 
201: "N025E291.laz" 23900297 Mon%2C%2004%20Aug%202014%2012%3A02%3A00%20GMT FILE 
201: "N025E292.laz" 23173431 Mon%2C%2004%20Aug%202014%2012%3A02%3A00%20GMT FILE 
201: "N025E293.laz" 37449301 Mon%2C%2004%20Aug%202014%2012%3A03%3A00%20GMT FILE 
201: "N025E294.laz" 52617869 Mon%2C%2004%20Aug%202014%2012%3A04%3A00%20GMT FILE 
201: "N025E295.laz" 40530097 Mon%2C%2004%20Aug%202014%2012%3A05%3A00%20GMT FILE 
201: "N025E296.laz" 50871043 Mon%2C%2004%20Aug%202014%2012%3A06%3A00%20GMT FILE 
201: "N025E297.laz" 52365602 Mon%2C%2004%20Aug%202014%2012%3A07%3A00%20GMT FILE 
201: "N025E298.laz" 48927676 Mon%2C%2004%20Aug%202014%2012%3A08%3A00%20GMT FILE 
201: "N025E299.laz" 53960155 Mon%2C%2004%20Aug%202014%2012%3A09%3A00%20GMT FILE 
201: "N025E300.laz" 52113347 Mon%2C%2004%20Aug%202014%2012%3A10%3A00%20GMT FILE 
201: "N025E301.laz" 52994503 Mon%2C%2004%20Aug%202014%2012%3A11%3A00%20GMT FILE 
201: "N025E302.laz" 76531811 Mon%2C%2004%20Aug%202014%2012%3A12%3A00%20GMT FILE 
201: "N025E303.laz" 56884873 Mon%2C%2004%20Aug%202014%2012%3A13%3A00%20GMT FILE 
201: "N025E304.laz" 66066019 Mon%2C%2004%20Aug%202014%2012%3A14%3A00%20GMT FILE 
201: "N025E305.laz" 56449020 Mon%2C%2004%20Aug%202014%2012%3A15%3A00%20GMT FILE 
201: "N025E306.laz" 49737277 Mon%2C%2004%20Aug%202014%2012%3A16%3A00%20GMT FILE 
201: "N025E307.laz" 63376153 Mon%2C%2004%20Aug%202014%2012%3A18%3A00%20GMT FILE 
201: "N025E308.laz" 49961654 Mon%2C%2004%20Aug%202014%2012%3A19%3A00%20GMT FILE 
201: "N025E309.laz" 49637924 Mon%2C%2004%20Aug%202014%2012%3A20%3A00%20GMT FILE 
201: "N025E310.laz" 64691385 Mon%2C%2004%20Aug%202014%2012%3A22%3A00%20GMT FILE 
201: "N025E311.laz" 53512862 Mon%2C%2004%20Aug%202014%2012%3A25%3A00%20GMT FILE 
201: "N025E312.laz" 30789990 Mon%2C%2004%20Aug%202014%2012%3A27%3A00%20GMT FILE 
201: "N025E313.laz" 373071 Mon%2C%2004%20Aug%202014%2012%3A27%3A00%20GMT FILE 
201: "N026E279.laz" 2053859 Mon%2C%2004%20Aug%202014%2012%3A27%3A00%20GMT FILE 
201: "N026E280.laz" 16181435 Mon%2C%2004%20Aug%202014%2012%3A28%3A00%20GMT FILE 
201: "N026E281.laz" 35389368 Mon%2C%2004%20Aug%202014%2012%3A29%3A00%20GMT FILE 
201: "N026E282.laz" 34459066 Mon%2C%2004%20Aug%202014%2012%3A30%3A00%20GMT FILE 
201: "N026E283.laz" 30180840 Mon%2C%2004%20Aug%202014%2012%3A31%3A00%20GMT FILE 
201: "N026E284.laz" 35555418 Mon%2C%2004%20Aug%202014%2012%3A32%3A00%20GMT FILE 
201: "N026E285.laz" 36786075 Mon%2C%2004%20Aug%202014%2012%3A33%3A00%20GMT FILE 
201: "N026E286.laz" 26314705 Mon%2C%2004%20Aug%202014%2012%3A34%3A00%20GMT FILE 
201: "N026E287.laz" 22733168 Mon%2C%2004%20Aug%202014%2012%3A35%3A00%20GMT FILE 
201: "N026E288.laz" 25545636 Mon%2C%2004%20Aug%202014%2012%3A36%3A00%20GMT FILE 
201: "N026E289.laz" 23097448 Mon%2C%2004%20Aug%202014%2012%3A37%3A00%20GMT FILE 
201: "N026E290.laz" 23043276 Mon%2C%2004%20Aug%202014%2012%3A38%3A00%20GMT FILE 
201: "N026E291.laz" 24667610 Mon%2C%2004%20Aug%202014%2012%3A39%3A00%20GMT FILE 
201: "N026E292.laz" 25269453 Mon%2C%2004%20Aug%202014%2012%3A40%3A00%20GMT FILE 
201: "N026E293.laz" 42053521 Mon%2C%2004%20Aug%202014%2012%3A42%3A00%20GMT FILE 
201: "N026E294.laz" 48792652 Mon%2C%2004%20Aug%202014%2012%3A44%3A00%20GMT FILE 
201: "N026E295.laz" 43627506 Mon%2C%2004%20Aug%202014%2012%3A45%3A00%20GMT FILE 
201: "N026E296.laz" 47604011 Mon%2C%2004%20Aug%202014%2012%3A46%3A00%20GMT FILE 
201: "N026E297.laz" 53405621 Mon%2C%2004%20Aug%202014%2012%3A48%3A00%20GMT FILE 
201: "N026E298.laz" 48411361 Mon%2C%2004%20Aug%202014%2012%3A49%3A00%20GMT FILE 
201: "N026E299.laz" 51858469 Mon%2C%2004%20Aug%202014%2012%3A50%3A00%20GMT FILE 
201: "N026E300.laz" 47222861 Mon%2C%2004%20Aug%202014%2012%3A51%3A00%20GMT FILE 
201: "N026E301.laz" 50807839 Mon%2C%2004%20Aug%202014%2012%3A52%3A00%20GMT FILE 
201: "N026E302.laz" 61405117 Mon%2C%2004%20Aug%202014%2012%3A53%3A00%20GMT FILE 
201: "N026E303.laz" 51583137 Mon%2C%2004%20Aug%202014%2012%3A54%3A00%20GMT FILE 
201: "N026E304.laz" 54507457 Mon%2C%2004%20Aug%202014%2012%3A56%3A00%20GMT FILE 
201: "N026E305.laz" 53205837 Mon%2C%2004%20Aug%202014%2012%3A58%3A00%20GMT FILE 
201: "N026E306.laz" 52372793 Mon%2C%2004%20Aug%202014%2012%3A59%3A00%20GMT FILE 
201: "N026E307.laz" 55257186 Mon%2C%2004%20Aug%202014%2013%3A00%3A00%20GMT FILE 
201: "N026E308.laz" 59925641 Mon%2C%2004%20Aug%202014%2013%3A01%3A00%20GMT FILE 
201: "N026E309.laz" 61934978 Mon%2C%2004%20Aug%202014%2013%3A03%3A00%20GMT FILE 
201: "N026E310.laz" 63751397 Mon%2C%2004%20Aug%202014%2013%3A04%3A00%20GMT FILE 
201: "N026E311.laz" 45425976 Mon%2C%2004%20Aug%202014%2013%3A05%3A00%20GMT FILE 
201: "N026E312.laz" 69816411 Mon%2C%2004%20Aug%202014%2013%3A06%3A00%20GMT FILE 
201: "N026E313.laz" 18681151 Mon%2C%2004%20Aug%202014%2013%3A06%3A00%20GMT FILE 
201: "N027E278.laz" 1809565 Mon%2C%2004%20Aug%202014%2013%3A06%3A00%20GMT FILE 
201: "N027E279.laz" 15350461 Mon%2C%2004%20Aug%202014%2013%3A06%3A00%20GMT FILE 
201: "N027E280.laz" 35068988 Mon%2C%2004%20Aug%202014%2013%3A07%3A00%20GMT FILE 
201: "N027E281.laz" 31711381 Mon%2C%2004%20Aug%202014%2013%3A07%3A00%20GMT FILE 
201: "N027E282.laz" 28218449 Mon%2C%2004%20Aug%202014%2013%3A08%3A00%20GMT FILE 
201: "N027E283.laz" 30688123 Mon%2C%2004%20Aug%202014%2013%3A09%3A00%20GMT FILE 
201: "N027E284.laz" 35369827 Mon%2C%2004%20Aug%202014%2013%3A10%3A00%20GMT FILE 
201: "N027E285.laz" 34022254 Mon%2C%2004%20Aug%202014%2013%3A11%3A00%20GMT FILE 
201: "N027E286.laz" 26019634 Mon%2C%2004%20Aug%202014%2013%3A12%3A00%20GMT FILE 
201: "N027E287.laz" 23006926 Mon%2C%2004%20Aug%202014%2013%3A13%3A00%20GMT FILE 
201: "N027E288.laz" 25792039 Mon%2C%2004%20Aug%202014%2013%3A14%3A00%20GMT FILE 
201: "N027E289.laz" 21705119 Mon%2C%2004%20Aug%202014%2013%3A15%3A00%20GMT FILE 
201: "N027E290.laz" 21645459 Mon%2C%2004%20Aug%202014%2013%3A16%3A00%20GMT FILE 
201: "N027E291.laz" 22493945 Mon%2C%2004%20Aug%202014%2013%3A17%3A00%20GMT FILE 
201: "N027E292.laz" 24372179 Mon%2C%2004%20Aug%202014%2013%3A18%3A00%20GMT FILE 
201: "N027E293.laz" 40470354 Mon%2C%2004%20Aug%202014%2013%3A19%3A00%20GMT FILE 
201: "N027E294.laz" 44932181 Mon%2C%2004%20Aug%202014%2013%3A21%3A00%20GMT FILE 
201: "N027E295.laz" 40810600 Mon%2C%2004%20Aug%202014%2013%3A22%3A00%20GMT FILE 
201: "N027E296.laz" 50588437 Mon%2C%2004%20Aug%202014%2013%3A23%3A00%20GMT FILE 
201: "N027E297.laz" 46788643 Mon%2C%2004%20Aug%202014%2013%3A24%3A00%20GMT FILE 
201: "N027E298.laz" 44015897 Mon%2C%2004%20Aug%202014%2013%3A25%3A00%20GMT FILE 
201: "N027E299.laz" 51372864 Mon%2C%2004%20Aug%202014%2013%3A26%3A00%20GMT FILE 
201: "N027E300.laz" 51684895 Mon%2C%2004%20Aug%202014%2013%3A27%3A00%20GMT FILE 
201: "N027E301.laz" 60827415 Mon%2C%2004%20Aug%202014%2013%3A29%3A00%20GMT FILE 
201: "N027E302.laz" 69490582 Mon%2C%2004%20Aug%202014%2013%3A31%3A00%20GMT FILE 
201: "N027E303.laz" 43332579 Mon%2C%2004%20Aug%202014%2013%3A32%3A00%20GMT FILE 
201: "N027E304.laz" 66385169 Mon%2C%2004%20Aug%202014%2013%3A33%3A00%20GMT FILE 
201: "N027E305.laz" 57993401 Mon%2C%2004%20Aug%202014%2013%3A35%3A00%20GMT FILE 
201: "N027E306.laz" 48195417 Mon%2C%2004%20Aug%202014%2013%3A36%3A00%20GMT FILE 
201: "N027E307.laz" 61990290 Mon%2C%2004%20Aug%202014%2013%3A37%3A00%20GMT FILE 
201: "N027E308.laz" 48143039 Mon%2C%2004%20Aug%202014%2013%3A38%3A00%20GMT FILE 
201: "N027E309.laz" 57242709 Mon%2C%2004%20Aug%202014%2013%3A39%3A00%20GMT FILE 
201: "N027E310.laz" 62107402 Mon%2C%2004%20Aug%202014%2013%3A40%3A00%20GMT FILE 
201: "N027E311.laz" 52509193 Mon%2C%2004%20Aug%202014%2013%3A41%3A00%20GMT FILE 
201: "N027E312.laz" 56113291 Mon%2C%2004%20Aug%202014%2013%3A42%3A00%20GMT FILE 
201: "N027E313.laz" 48353625 Mon%2C%2004%20Aug%202014%2013%3A43%3A00%20GMT FILE 
201: "N027E314.laz" 14455479 Mon%2C%2004%20Aug%202014%2013%3A44%3A00%20GMT FILE 
201: "N028E278.laz" 4935445 Mon%2C%2004%20Aug%202014%2013%3A44%3A00%20GMT FILE 
201: "N028E279.laz" 19473452 Mon%2C%2004%20Aug%202014%2013%3A45%3A00%20GMT FILE 
201: "N028E280.laz" 27887504 Mon%2C%2004%20Aug%202014%2013%3A46%3A00%20GMT FILE 
201: "N028E281.laz" 35509248 Mon%2C%2004%20Aug%202014%2013%3A47%3A00%20GMT FILE 
201: "N028E282.laz" 35587166 Mon%2C%2004%20Aug%202014%2013%3A49%3A00%20GMT FILE 
201: "N028E283.laz" 29137254 Mon%2C%2004%20Aug%202014%2013%3A50%3A00%20GMT FILE 
201: "N028E284.laz" 31950780 Mon%2C%2004%20Aug%202014%2013%3A51%3A00%20GMT FILE 
201: "N028E285.laz" 31141760 Mon%2C%2004%20Aug%202014%2013%3A52%3A00%20GMT FILE 
201: "N028E286.laz" 33006066 Mon%2C%2004%20Aug%202014%2013%3A53%3A00%20GMT FILE 
201: "N028E287.laz" 25120784 Mon%2C%2004%20Aug%202014%2013%3A54%3A00%20GMT FILE 
201: "N028E288.laz" 28133748 Mon%2C%2004%20Aug%202014%2013%3A54%3A00%20GMT FILE 
201: "N028E289.laz" 25091153 Mon%2C%2004%20Aug%202014%2013%3A55%3A00%20GMT FILE 
201: "N028E290.laz" 24259850 Mon%2C%2004%20Aug%202014%2013%3A56%3A00%20GMT FILE 
201: "N028E291.laz" 22384342 Mon%2C%2004%20Aug%202014%2013%3A56%3A00%20GMT FILE 
201: "N028E292.laz" 23185122 Mon%2C%2004%20Aug%202014%2013%3A57%3A00%20GMT FILE 
201: "N028E293.laz" 36354438 Mon%2C%2004%20Aug%202014%2013%3A58%3A00%20GMT FILE 
201: "N028E294.laz" 43535965 Mon%2C%2004%20Aug%202014%2013%3A59%3A00%20GMT FILE 
201: "N028E295.laz" 41830464 Mon%2C%2004%20Aug%202014%2013%3A59%3A00%20GMT FILE 
201: "N028E296.laz" 45786864 Mon%2C%2004%20Aug%202014%2014%3A00%3A00%20GMT FILE 
201: "N028E297.laz" 57157733 Mon%2C%2004%20Aug%202014%2014%3A01%3A00%20GMT FILE 
201: "N028E298.laz" 45379933 Mon%2C%2004%20Aug%202014%2014%3A01%3A00%20GMT FILE 
201: "N028E299.laz" 60850967 Mon%2C%2004%20Aug%202014%2014%3A02%3A00%20GMT FILE 
201: "N028E300.laz" 51910360 Mon%2C%2004%20Aug%202014%2014%3A03%3A00%20GMT FILE 
201: "N028E301.laz" 57824986 Mon%2C%2004%20Aug%202014%2014%3A04%3A00%20GMT FILE 
201: "N028E302.laz" 69336289 Mon%2C%2004%20Aug%202014%2014%3A05%3A00%20GMT FILE 
201: "N028E303.laz" 50107111 Mon%2C%2004%20Aug%202014%2014%3A06%3A00%20GMT FILE 
201: "N028E304.laz" 63841628 Mon%2C%2004%20Aug%202014%2014%3A07%3A00%20GMT FILE 
201: "N028E305.laz" 53389578 Mon%2C%2004%20Aug%202014%2014%3A08%3A00%20GMT FILE 
201: "N028E306.laz" 42019483 Mon%2C%2004%20Aug%202014%2014%3A09%3A00%20GMT FILE 
201: "N028E307.laz" 58742209 Mon%2C%2004%20Aug%202014%2014%3A10%3A00%20GMT FILE 
201: "N028E308.laz" 53502772 Mon%2C%2004%20Aug%202014%2014%3A11%3A00%20GMT FILE 
201: "N028E309.laz" 55331944 Mon%2C%2004%20Aug%202014%2014%3A12%3A00%20GMT FILE 
201: "N028E310.laz" 60224161 Mon%2C%2004%20Aug%202014%2014%3A13%3A00%20GMT FILE 
201: "N028E311.laz" 59861526 Mon%2C%2004%20Aug%202014%2014%3A14%3A00%20GMT FILE 
201: "N028E312.laz" 60357999 Mon%2C%2004%20Aug%202014%2014%3A15%3A00%20GMT FILE 
201: "N028E313.laz" 67666150 Mon%2C%2004%20Aug%202014%2014%3A17%3A00%20GMT FILE 
201: "N028E314.laz" 44500343 Mon%2C%2004%20Aug%202014%2014%3A18%3A00%20GMT FILE 
201: "N028E315.laz" 5636721 Mon%2C%2004%20Aug%202014%2014%3A18%3A00%20GMT FILE 
201: "N029E278.laz" 3216523 Mon%2C%2004%20Aug%202014%2014%3A18%3A00%20GMT FILE 
201: "N029E279.laz" 16904120 Mon%2C%2004%20Aug%202014%2014%3A18%3A00%20GMT FILE 
201: "N029E280.laz" 17081047 Mon%2C%2004%20Aug%202014%2014%3A19%3A00%20GMT FILE 
201: "N029E281.laz" 19831043 Mon%2C%2004%20Aug%202014%2014%3A19%3A00%20GMT FILE 
201: "N029E282.laz" 16696048 Mon%2C%2004%20Aug%202014%2014%3A20%3A00%20GMT FILE 
201: "N029E283.laz" 27249211 Mon%2C%2004%20Aug%202014%2014%3A21%3A00%20GMT FILE 
201: "N029E284.laz" 36636051 Mon%2C%2004%20Aug%202014%2014%3A21%3A00%20GMT FILE 
201: "N029E285.laz" 32163957 Mon%2C%2004%20Aug%202014%2014%3A22%3A00%20GMT FILE 
201: "N029E286.laz" 36708478 Mon%2C%2004%20Aug%202014%2014%3A22%3A00%20GMT FILE 
201: "N029E287.laz" 33331435 Mon%2C%2004%20Aug%202014%2014%3A23%3A00%20GMT FILE 
201: "N029E288.laz" 31263639 Mon%2C%2004%20Aug%202014%2014%3A23%3A00%20GMT FILE 
201: "N029E289.laz" 20292260 Mon%2C%2004%20Aug%202014%2014%3A24%3A00%20GMT FILE 
201: "N029E290.laz" 20392449 Mon%2C%2004%20Aug%202014%2014%3A24%3A00%20GMT FILE 
201: "N029E291.laz" 21972344 Mon%2C%2004%20Aug%202014%2014%3A25%3A00%20GMT FILE 
201: "N029E292.laz" 22969900 Mon%2C%2004%20Aug%202014%2014%3A25%3A00%20GMT FILE 
201: "N029E293.laz" 35518811 Mon%2C%2004%20Aug%202014%2014%3A26%3A00%20GMT FILE 
201: "N029E294.laz" 42401264 Mon%2C%2004%20Aug%202014%2014%3A27%3A00%20GMT FILE 
201: "N029E295.laz" 42946248 Mon%2C%2004%20Aug%202014%2014%3A28%3A00%20GMT FILE 
